pk_time_id,time,hour,minute,shift_type
849,07:25:54,7,25,Morning
850,16:43:14,16,43,Afternoon
851,06:49:04,6,49,Morning
852,16:43:00,16,43,Afternoon
853,17:34:55,17,34,Afternoon
854,19:16:49,19,16,Evening
855,19:26:36,19,26,Evening
856,18:18:08,18,18,Evening
857,15:34:55,15,34,Afternoon
858,19:41:20,19,41,Evening
859,01:15:07,1,15,Morning
860,12:13:08,12,13,Afternoon
861,04:41:05,4,41,Morning
862,07:33:33,7,33,Morning
863,15:32:34,15,32,Afternoon
864,01:14:37,1,14,Morning
865,17:17:02,17,17,Afternoon
866,13:43:15,13,43,Afternoon
867,06:29:56,6,29,Morning
868,03:32:35,3,32,Morning
869,16:21:45,16,21,Afternoon
870,09:16:11,9,16,Morning
871,03:07:34,3,7,Morning
872,01:06:58,1,6,Morning
873,01:26:32,1,26,Morning
874,00:33:35,0,33,Morning
875,07:52:23,7,52,Morning
876,19:15:06,19,15,Evening
877,09:33:01,9,33,Morning
878,22:31:21,22,31,Evening
879,14:47:40,14,47,Afternoon
880,12:01:46,12,1,Afternoon
881,16:13:38,16,13,Afternoon
882,00:02:28,0,2,Morning
883,00:29:14,0,29,Morning
884,07:25:45,7,25,Morning
885,20:15:14,20,15,Evening
886,15:30:33,15,30,Afternoon
887,05:35:40,5,35,Morning
888,20:48:27,20,48,Evening
889,16:50:53,16,50,Afternoon
890,17:05:21,17,5,Afternoon
891,08:37:55,8,37,Morning
892,08:31:37,8,31,Morning
893,15:09:04,15,9,Afternoon
894,02:43:15,2,43,Morning
895,17:55:55,17,55,Afternoon
896,14:30:04,14,30,Afternoon
897,19:22:34,19,22,Evening
898,18:01:00,18,1,Evening
899,14:18:49,14,18,Afternoon
900,03:14:32,3,14,Morning
901,15:03:58,15,3,Afternoon
902,03:03:29,3,3,Morning
903,13:04:56,13,4,Afternoon
904,05:25:44,5,25,Morning
905,15:28:48,15,28,Afternoon
906,08:09:41,8,9,Morning
907,07:01:27,7,1,Morning
908,17:56:50,17,56,Afternoon
909,18:56:24,18,56,Evening
910,11:08:01,11,8,Morning
911,20:15:43,20,15,Evening
912,22:59:50,22,59,Evening
913,22:26:10,22,26,Evening
914,14:38:46,14,38,Afternoon
915,06:10:11,6,10,Morning
916,08:11:20,8,11,Morning
917,13:16:20,13,16,Afternoon
918,15:52:18,15,52,Afternoon
919,11:48:23,11,48,Morning
920,16:04:53,16,4,Afternoon
921,12:49:53,12,49,Afternoon
922,22:27:37,22,27,Evening
923,21:43:02,21,43,Evening
924,16:24:16,16,24,Afternoon
925,16:18:26,16,18,Afternoon
926,02:37:56,2,37,Morning
927,15:16:46,15,16,Afternoon
928,17:32:35,17,32,Afternoon
929,18:42:01,18,42,Evening
930,12:43:18,12,43,Afternoon
931,08:22:57,8,22,Morning
932,22:50:15,22,50,Evening
933,22:56:40,22,56,Evening
934,14:50:50,14,50,Afternoon
935,12:36:22,12,36,Afternoon
936,23:37:18,23,37,Evening
937,06:42:22,6,42,Morning
938,04:48:10,4,48,Morning
939,19:43:55,19,43,Evening
940,15:48:41,15,48,Afternoon
941,09:02:15,9,2,Morning
942,12:51:40,12,51,Afternoon
943,13:06:16,13,6,Afternoon
944,04:28:25,4,28,Morning
945,02:12:19,2,12,Morning
946,22:04:32,22,4,Evening
947,21:41:37,21,41,Evening
948,02:54:07,2,54,Morning
949,13:02:20,13,2,Afternoon
950,23:36:41,23,36,Evening
951,05:27:22,5,27,Morning
952,02:12:08,2,12,Morning
953,13:20:02,13,20,Afternoon
954,23:34:13,23,34,Evening
955,06:56:57,6,56,Morning
956,03:41:53,3,41,Morning
957,00:25:59,0,25,Morning
958,14:08:13,14,8,Afternoon
959,04:12:47,4,12,Morning
960,10:43:18,10,43,Morning
961,13:49:37,13,49,Afternoon
962,22:31:00,22,31,Evening
963,03:02:53,3,2,Morning
964,06:18:14,6,18,Morning
965,09:56:14,9,56,Morning
966,01:11:42,1,11,Morning
967,06:13:11,6,13,Morning
968,01:16:51,1,16,Morning
969,02:36:12,2,36,Morning
970,06:45:12,6,45,Morning
971,03:54:40,3,54,Morning
972,22:23:38,22,23,Evening
973,17:22:17,17,22,Afternoon
974,20:31:54,20,31,Evening
975,00:26:37,0,26,Morning
976,03:13:20,3,13,Morning
977,01:02:27,1,2,Morning
978,22:03:35,22,3,Evening
979,21:49:13,21,49,Evening
980,06:53:35,6,53,Morning
981,06:51:54,6,51,Morning
982,05:14:50,5,14,Morning
983,17:10:24,17,10,Afternoon
984,12:00:05,12,0,Afternoon
985,16:05:11,16,5,Afternoon
986,03:38:12,3,38,Morning
987,11:02:50,11,2,Morning
988,07:04:17,7,4,Morning
989,19:54:27,19,54,Evening
990,17:28:14,17,28,Afternoon
991,03:30:12,3,30,Morning
992,21:50:27,21,50,Evening
993,10:18:09,10,18,Morning
994,14:28:57,14,28,Afternoon
995,00:09:19,0,9,Morning
996,18:24:09,18,24,Evening
997,10:22:41,10,22,Morning
998,04:14:21,4,14,Morning
999,05:39:32,5,39,Morning
1000,15:22:35,15,22,Afternoon
1001,16:05:20,16,5,Afternoon
1002,09:02:24,9,2,Morning
1003,00:00:37,0,0,Morning
1004,11:57:12,11,57,Morning
1005,21:43:53,21,43,Evening
1006,11:30:20,11,30,Morning
1007,09:36:40,9,36,Morning
1008,13:24:45,13,24,Afternoon
1009,01:26:07,1,26,Morning
1010,00:07:12,0,7,Morning
1011,19:21:27,19,21,Evening
1012,19:59:07,19,59,Evening
1013,14:08:23,14,8,Afternoon
1014,15:02:29,15,2,Afternoon
1015,15:46:08,15,46,Afternoon
1016,16:43:04,16,43,Afternoon
1017,09:14:17,9,14,Morning
1018,12:24:34,12,24,Afternoon
1019,14:14:08,14,14,Afternoon
1020,23:13:22,23,13,Evening
1021,12:36:11,12,36,Afternoon
1022,18:53:16,18,53,Evening
1023,10:21:37,10,21,Morning
1024,15:04:33,15,4,Afternoon
1025,17:00:56,17,0,Afternoon
1026,09:39:03,9,39,Morning
1027,19:05:52,19,5,Evening
1028,22:10:03,22,10,Evening
1029,20:51:57,20,51,Evening
1030,06:07:56,6,7,Morning
1031,20:55:12,20,55,Evening
1032,00:49:23,0,49,Morning
1033,20:05:22,20,5,Evening
1034,03:51:06,3,51,Morning
1035,08:58:25,8,58,Morning
1036,17:20:03,17,20,Afternoon
1037,23:01:36,23,1,Evening
1038,09:06:53,9,6,Morning
1039,16:51:26,16,51,Afternoon
1040,01:15:12,1,15,Morning
1041,06:17:46,6,17,Morning
1042,04:37:10,4,37,Morning
1043,20:41:59,20,41,Evening
1044,00:10:36,0,10,Morning
1045,01:02:55,1,2,Morning
1046,17:56:31,17,56,Afternoon
1047,20:46:56,20,46,Evening
1048,03:09:11,3,9,Morning
1049,15:19:44,15,19,Afternoon
1050,19:13:00,19,13,Evening
1051,22:41:18,22,41,Evening
1052,20:21:49,20,21,Evening
1053,02:59:38,2,59,Morning
1054,03:28:21,3,28,Morning
1055,00:35:08,0,35,Morning
1056,10:06:22,10,6,Morning
1057,21:03:07,21,3,Evening
1058,06:29:01,6,29,Morning
1059,21:26:54,21,26,Evening
1060,03:59:27,3,59,Morning
1061,19:24:28,19,24,Evening
1062,23:50:20,23,50,Evening
1063,04:21:40,4,21,Morning
1064,22:01:45,22,1,Evening
1065,17:22:23,17,22,Afternoon
1066,08:08:38,8,8,Morning
1067,20:08:19,20,8,Evening
1068,12:32:47,12,32,Afternoon
1069,21:36:19,21,36,Evening
1070,07:45:39,7,45,Morning
1071,17:02:45,17,2,Afternoon
1072,12:58:30,12,58,Afternoon
1073,03:33:00,3,33,Morning
1074,13:27:38,13,27,Afternoon
1075,15:37:01,15,37,Afternoon
1076,09:32:26,9,32,Morning
1077,22:59:59,22,59,Evening
1078,13:01:14,13,1,Afternoon
1079,07:15:48,7,15,Morning
1080,21:47:47,21,47,Evening
1081,00:22:39,0,22,Morning
1082,16:45:13,16,45,Afternoon
1083,05:39:04,5,39,Morning
1084,19:22:58,19,22,Evening
1085,05:43:21,5,43,Morning
1086,15:49:45,15,49,Afternoon
1087,08:33:02,8,33,Morning
1088,23:26:56,23,26,Evening
1089,19:10:35,19,10,Evening
1090,12:20:58,12,20,Afternoon
1091,02:14:40,2,14,Morning
1092,09:25:57,9,25,Morning
1093,03:51:48,3,51,Morning
1094,21:44:47,21,44,Evening
1095,13:11:22,13,11,Afternoon
1096,10:38:34,10,38,Morning
1097,20:48:41,20,48,Evening
1098,23:16:08,23,16,Evening
1099,04:23:51,4,23,Morning
1100,05:35:25,5,35,Morning
1101,17:20:51,17,20,Afternoon
1102,12:41:48,12,41,Afternoon
1103,04:54:42,4,54,Morning
1104,23:00:24,23,0,Evening
1105,09:56:34,9,56,Morning
1106,16:29:32,16,29,Afternoon
1107,14:57:43,14,57,Afternoon
1108,10:45:37,10,45,Morning
1109,22:03:10,22,3,Evening
1110,14:43:44,14,43,Afternoon
1111,02:41:17,2,41,Morning
1112,12:15:11,12,15,Afternoon
1113,06:41:14,6,41,Morning
1114,04:57:04,4,57,Morning
1115,00:12:45,0,12,Morning
1116,12:37:19,12,37,Afternoon
1117,10:14:20,10,14,Morning
1118,03:36:15,3,36,Morning
1119,20:47:57,20,47,Evening
1120,21:37:50,21,37,Evening
1121,07:22:28,7,22,Morning
1122,10:45:36,10,45,Morning
1123,17:06:02,17,6,Afternoon
1124,11:13:29,11,13,Morning
1125,02:43:54,2,43,Morning
1126,00:14:00,0,14,Morning
1127,22:03:29,22,3,Evening
1128,08:46:08,8,46,Morning
1129,03:00:46,3,0,Morning
1130,01:38:19,1,38,Morning
1131,18:21:41,18,21,Evening
1132,20:45:23,20,45,Evening
1133,20:12:42,20,12,Evening
1134,01:11:51,1,11,Morning
1135,11:33:36,11,33,Morning
1136,14:28:54,14,28,Afternoon
1137,01:41:23,1,41,Morning
1138,03:29:58,3,29,Morning
1139,22:54:36,22,54,Evening
1140,00:43:00,0,43,Morning
1141,15:56:35,15,56,Afternoon
1142,02:36:26,2,36,Morning
1143,14:46:11,14,46,Afternoon
1144,18:12:12,18,12,Evening
1145,04:03:55,4,3,Morning
1146,00:11:11,0,11,Morning
1147,15:01:19,15,1,Afternoon
1148,07:27:35,7,27,Morning
1149,09:56:30,9,56,Morning
1150,14:10:12,14,10,Afternoon
1151,18:05:39,18,5,Evening
1152,00:17:54,0,17,Morning
1153,21:46:54,21,46,Evening
1154,04:12:00,4,12,Morning
1155,06:25:47,6,25,Morning
1156,00:33:06,0,33,Morning
1157,09:00:30,9,0,Morning
1158,15:24:39,15,24,Afternoon
1159,23:02:46,23,2,Evening
1160,23:24:18,23,24,Evening
1161,23:22:33,23,22,Evening
1162,17:11:58,17,11,Afternoon
1163,07:31:55,7,31,Morning
1164,21:30:42,21,30,Evening
1165,11:06:42,11,6,Morning
1166,15:52:04,15,52,Afternoon
1167,13:49:12,13,49,Afternoon
1168,21:55:47,21,55,Evening
1169,20:45:16,20,45,Evening
1170,13:19:53,13,19,Afternoon
1171,02:47:53,2,47,Morning
1172,19:50:37,19,50,Evening
1173,10:48:17,10,48,Morning
1174,14:08:26,14,8,Afternoon
1175,14:20:16,14,20,Afternoon
1176,01:14:42,1,14,Morning
1177,20:15:36,20,15,Evening
1178,10:59:34,10,59,Morning
1179,12:01:24,12,1,Afternoon
1180,20:15:32,20,15,Evening
1181,02:02:18,2,2,Morning
1182,11:51:58,11,51,Morning
1183,03:28:20,3,28,Morning
1184,03:12:25,3,12,Morning
1185,17:04:40,17,4,Afternoon
1186,06:20:21,6,20,Morning
1187,01:18:15,1,18,Morning
1188,21:24:26,21,24,Evening
1189,03:58:38,3,58,Morning
1190,06:12:11,6,12,Morning
1191,14:37:52,14,37,Afternoon
1192,21:21:00,21,21,Evening
1193,19:05:54,19,5,Evening
1194,23:47:57,23,47,Evening
1195,00:47:17,0,47,Morning
1196,22:11:55,22,11,Evening
1197,01:10:39,1,10,Morning
1198,23:59:08,23,59,Evening
1199,13:30:24,13,30,Afternoon
1200,20:52:27,20,52,Evening
1201,01:09:10,1,9,Morning
1202,03:05:09,3,5,Morning
1203,03:18:56,3,18,Morning
1204,03:03:56,3,3,Morning
1205,03:53:41,3,53,Morning
1206,10:15:43,10,15,Morning
1207,22:30:07,22,30,Evening
1208,13:53:36,13,53,Afternoon
1209,06:27:24,6,27,Morning
1210,17:30:27,17,30,Afternoon
1211,10:49:45,10,49,Morning
1212,00:25:02,0,25,Morning
1213,14:57:16,14,57,Afternoon
1214,14:56:51,14,56,Afternoon
1215,01:06:41,1,6,Morning
1216,16:54:08,16,54,Afternoon
1217,14:37:15,14,37,Afternoon
1218,05:49:06,5,49,Morning
1219,18:22:14,18,22,Evening
1220,10:52:39,10,52,Morning
1221,06:34:31,6,34,Morning
1222,15:54:35,15,54,Afternoon
1223,12:19:18,12,19,Afternoon
1224,09:51:58,9,51,Morning
1225,16:03:33,16,3,Afternoon
1226,01:53:26,1,53,Morning
1227,11:21:31,11,21,Morning
1228,23:12:31,23,12,Evening
1229,10:53:40,10,53,Morning
1230,04:45:58,4,45,Morning
1231,22:29:52,22,29,Evening
1232,07:39:48,7,39,Morning
1233,17:22:56,17,22,Afternoon
1234,16:20:30,16,20,Afternoon
1235,01:06:59,1,6,Morning
1236,09:21:37,9,21,Morning
1237,23:35:32,23,35,Evening
1238,03:05:36,3,5,Morning
1239,23:32:19,23,32,Evening
1240,08:41:25,8,41,Morning
1241,06:23:59,6,23,Morning
1242,18:32:00,18,32,Evening
1243,16:25:55,16,25,Afternoon
1244,04:41:51,4,41,Morning
1245,00:15:16,0,15,Morning
1246,19:11:50,19,11,Evening
1247,04:56:30,4,56,Morning
1248,23:06:01,23,6,Evening
1249,01:26:46,1,26,Morning
1250,23:37:33,23,37,Evening
1251,13:52:30,13,52,Afternoon
1252,17:04:11,17,4,Afternoon
1253,10:28:16,10,28,Morning
1254,22:40:41,22,40,Evening
1255,18:57:06,18,57,Evening
1256,12:58:48,12,58,Afternoon
1257,15:23:21,15,23,Afternoon
1258,21:17:01,21,17,Evening
1259,07:10:25,7,10,Morning
1260,21:10:56,21,10,Evening
1261,10:21:11,10,21,Morning
1262,21:27:36,21,27,Evening
1263,12:58:52,12,58,Afternoon
1264,10:42:26,10,42,Morning
1265,04:12:30,4,12,Morning
1266,15:02:45,15,2,Afternoon
1267,17:41:30,17,41,Afternoon
1268,22:52:15,22,52,Evening
1269,20:53:19,20,53,Evening
1270,10:17:10,10,17,Morning
1271,07:30:07,7,30,Morning
1272,21:19:32,21,19,Evening
1273,06:07:04,6,7,Morning
1274,10:56:24,10,56,Morning
1275,23:01:52,23,1,Evening
1276,05:02:37,5,2,Morning
1277,23:44:41,23,44,Evening
1278,00:29:16,0,29,Morning
1279,18:55:12,18,55,Evening
1280,16:07:31,16,7,Afternoon
1281,17:56:35,17,56,Afternoon
1282,21:43:30,21,43,Evening
1283,11:58:14,11,58,Morning
1284,15:33:55,15,33,Afternoon
1285,04:45:18,4,45,Morning
1286,16:38:04,16,38,Afternoon
1287,18:22:48,18,22,Evening
1288,03:41:20,3,41,Morning
1289,04:05:46,4,5,Morning
1290,14:47:31,14,47,Afternoon
1291,23:13:03,23,13,Evening
1292,02:50:07,2,50,Morning
1293,07:42:37,7,42,Morning
1294,17:03:27,17,3,Afternoon
1295,07:33:26,7,33,Morning
1296,05:37:36,5,37,Morning
1297,09:23:42,9,23,Morning
1298,11:29:00,11,29,Morning
1299,09:45:57,9,45,Morning
1300,05:32:17,5,32,Morning
1301,15:04:50,15,4,Afternoon
1302,12:58:27,12,58,Afternoon
1303,03:06:59,3,6,Morning
1304,07:40:57,7,40,Morning
1305,05:34:07,5,34,Morning
1306,23:48:13,23,48,Evening
1307,20:02:34,20,2,Evening
1308,12:28:11,12,28,Afternoon
1309,01:53:00,1,53,Morning
1310,20:25:51,20,25,Evening
1311,19:04:26,19,4,Evening
1312,22:46:56,22,46,Evening
1313,14:43:30,14,43,Afternoon
1314,10:36:05,10,36,Morning
1315,03:12:08,3,12,Morning
1316,13:46:48,13,46,Afternoon
1317,01:38:34,1,38,Morning
1318,10:18:56,10,18,Morning
1319,03:06:19,3,6,Morning
1320,03:21:16,3,21,Morning
1321,06:53:03,6,53,Morning
1322,12:58:36,12,58,Afternoon
1323,13:58:18,13,58,Afternoon
1324,15:05:04,15,5,Afternoon
1325,21:11:32,21,11,Evening
1326,15:48:31,15,48,Afternoon
1327,20:24:49,20,24,Evening
1328,04:13:05,4,13,Morning
1329,11:36:32,11,36,Morning
1330,14:03:33,14,3,Afternoon
1331,09:25:27,9,25,Morning
1332,20:12:08,20,12,Evening
1333,21:11:21,21,11,Evening
1334,11:51:18,11,51,Morning
1335,17:03:14,17,3,Afternoon
1336,15:40:14,15,40,Afternoon
1337,15:13:36,15,13,Afternoon
1338,15:31:58,15,31,Afternoon
1339,17:24:54,17,24,Afternoon
1340,12:43:22,12,43,Afternoon
1341,18:53:40,18,53,Evening
1342,09:37:02,9,37,Morning
1343,00:43:17,0,43,Morning
1344,11:16:37,11,16,Morning
1345,11:22:34,11,22,Morning
1346,19:18:39,19,18,Evening
1347,15:35:15,15,35,Afternoon
1348,11:59:11,11,59,Morning
1349,04:44:00,4,44,Morning
1350,12:26:12,12,26,Afternoon
1351,17:43:52,17,43,Afternoon
1352,07:45:16,7,45,Morning
1353,12:27:51,12,27,Afternoon
1354,07:19:32,7,19,Morning
1355,10:51:20,10,51,Morning
1356,11:52:02,11,52,Morning
1357,23:40:05,23,40,Evening
1358,15:11:51,15,11,Afternoon
1359,10:05:31,10,5,Morning
1360,14:59:29,14,59,Afternoon
1361,03:08:12,3,8,Morning
1362,22:04:19,22,4,Evening
1363,07:41:43,7,41,Morning
1364,23:23:13,23,23,Evening
1365,19:12:45,19,12,Evening
1366,18:47:30,18,47,Evening
1367,15:41:56,15,41,Afternoon
1368,06:10:57,6,10,Morning
1369,23:11:49,23,11,Evening
1370,14:21:12,14,21,Afternoon
1371,17:35:08,17,35,Afternoon
1372,21:33:03,21,33,Evening
1373,06:08:33,6,8,Morning
1374,00:11:34,0,11,Morning
1375,04:19:48,4,19,Morning
1376,17:48:05,17,48,Afternoon
1377,16:59:02,16,59,Afternoon
1378,23:46:43,23,46,Evening
1379,18:45:07,18,45,Evening
1380,13:09:21,13,9,Afternoon
1381,16:20:47,16,20,Afternoon
1382,03:10:41,3,10,Morning
1383,07:43:38,7,43,Morning
1384,23:13:11,23,13,Evening
1385,19:58:59,19,58,Evening
1386,04:22:12,4,22,Morning
1387,15:20:44,15,20,Afternoon
1388,05:08:46,5,8,Morning
1389,02:35:40,2,35,Morning
1390,06:13:14,6,13,Morning
1391,01:43:32,1,43,Morning
1392,10:23:25,10,23,Morning
1393,21:24:21,21,24,Evening
1394,21:57:34,21,57,Evening
1395,20:00:12,20,0,Evening
1396,23:41:19,23,41,Evening
1397,18:29:00,18,29,Evening
1398,00:54:31,0,54,Morning
1399,12:38:02,12,38,Afternoon
1400,00:03:29,0,3,Morning
1401,01:32:19,1,32,Morning
1402,05:32:57,5,32,Morning
1403,20:35:42,20,35,Evening
1404,19:04:44,19,4,Evening
1405,01:33:27,1,33,Morning
1406,23:38:42,23,38,Evening
1407,14:25:39,14,25,Afternoon
1408,05:09:54,5,9,Morning
1409,16:13:02,16,13,Afternoon
1410,02:03:19,2,3,Morning
1411,09:20:17,9,20,Morning
1412,02:04:58,2,4,Morning
1413,02:40:28,2,40,Morning
1414,10:43:39,10,43,Morning
1415,01:57:12,1,57,Morning
1416,13:21:34,13,21,Afternoon
1417,10:33:54,10,33,Morning
1418,15:21:04,15,21,Afternoon
1419,13:17:30,13,17,Afternoon
1420,01:18:42,1,18,Morning
1421,04:56:12,4,56,Morning
1422,11:34:39,11,34,Morning
1423,19:06:11,19,6,Evening
1424,07:25:07,7,25,Morning
1425,11:33:52,11,33,Morning
1426,11:31:16,11,31,Morning
1427,08:24:45,8,24,Morning
1428,06:42:34,6,42,Morning
1429,05:34:14,5,34,Morning
1430,04:00:39,4,0,Morning
1431,12:21:58,12,21,Afternoon
1432,10:29:23,10,29,Morning
1433,17:48:14,17,48,Afternoon
1434,05:24:24,5,24,Morning
1435,11:40:36,11,40,Morning
1436,09:14:30,9,14,Morning
1437,11:44:59,11,44,Morning
1438,23:50:05,23,50,Evening
1439,08:45:41,8,45,Morning
1440,22:55:43,22,55,Evening
1441,21:24:38,21,24,Evening
1442,23:02:50,23,2,Evening
1443,06:36:09,6,36,Morning
1444,05:35:56,5,35,Morning
1445,23:50:36,23,50,Evening
1446,14:01:21,14,1,Afternoon
1447,03:43:55,3,43,Morning
1448,19:20:50,19,20,Evening
1449,12:52:16,12,52,Afternoon
1450,10:02:15,10,2,Morning
1451,20:27:11,20,27,Evening
1452,19:18:07,19,18,Evening
1453,05:57:48,5,57,Morning
1454,13:14:15,13,14,Afternoon
1455,09:32:21,9,32,Morning
1456,17:49:42,17,49,Afternoon
1457,14:23:06,14,23,Afternoon
1458,18:58:24,18,58,Evening
1459,12:55:14,12,55,Afternoon
1460,09:26:19,9,26,Morning
1461,22:29:41,22,29,Evening
1462,15:18:27,15,18,Afternoon
1463,00:19:20,0,19,Morning
1464,20:09:37,20,9,Evening
1465,23:25:03,23,25,Evening
1466,05:32:04,5,32,Morning
1467,03:51:22,3,51,Morning
1468,00:18:15,0,18,Morning
1469,11:23:03,11,23,Morning
1470,03:55:23,3,55,Morning
1471,18:30:15,18,30,Evening
1472,14:26:39,14,26,Afternoon
1473,08:39:13,8,39,Morning
1474,05:05:44,5,5,Morning
1475,19:35:15,19,35,Evening
1476,00:20:12,0,20,Morning
1477,02:30:01,2,30,Morning
1478,21:53:04,21,53,Evening
1479,22:32:24,22,32,Evening
1480,10:07:07,10,7,Morning
1481,19:40:19,19,40,Evening
1482,16:59:20,16,59,Afternoon
1483,07:10:54,7,10,Morning
1484,02:58:35,2,58,Morning
1485,22:41:41,22,41,Evening
1486,16:19:44,16,19,Afternoon
1487,07:26:37,7,26,Morning
1488,13:12:53,13,12,Afternoon
1489,21:08:40,21,8,Evening
1490,04:06:20,4,6,Morning
1491,05:59:33,5,59,Morning
1492,09:15:59,9,15,Morning
1493,18:21:02,18,21,Evening
1494,20:23:11,20,23,Evening
1495,12:04:23,12,4,Afternoon
1496,04:36:11,4,36,Morning
1497,05:19:02,5,19,Morning
1498,06:58:24,6,58,Morning
1499,02:23:45,2,23,Morning
1500,10:53:19,10,53,Morning
1501,04:25:26,4,25,Morning
1502,08:40:18,8,40,Morning
1503,12:21:12,12,21,Afternoon
1504,05:42:46,5,42,Morning
1505,09:13:25,9,13,Morning
1506,08:15:17,8,15,Morning
1507,06:58:55,6,58,Morning
1508,07:49:24,7,49,Morning
1509,20:41:29,20,41,Evening
1510,10:42:42,10,42,Morning
1511,05:36:09,5,36,Morning
1512,16:37:38,16,37,Afternoon
1513,00:11:24,0,11,Morning
1514,02:13:27,2,13,Morning
1515,11:36:27,11,36,Morning
1516,13:46:22,13,46,Afternoon
1517,20:46:31,20,46,Evening
1518,23:13:49,23,13,Evening
1519,01:36:22,1,36,Morning
1520,18:32:50,18,32,Evening
1521,08:53:16,8,53,Morning
1522,08:06:44,8,6,Morning
1523,04:45:52,4,45,Morning
1524,15:19:46,15,19,Afternoon
1525,23:37:04,23,37,Evening
1526,05:28:09,5,28,Morning
1527,14:04:50,14,4,Afternoon
1528,23:07:31,23,7,Evening
1529,15:55:20,15,55,Afternoon
1530,17:50:26,17,50,Afternoon
1531,15:34:51,15,34,Afternoon
1532,22:01:41,22,1,Evening
1533,06:05:42,6,5,Morning
1534,10:45:12,10,45,Morning
1535,18:07:57,18,7,Evening
1536,13:47:12,13,47,Afternoon
1537,10:33:51,10,33,Morning
1538,06:15:51,6,15,Morning
1539,13:21:08,13,21,Afternoon
1540,06:46:35,6,46,Morning
1541,05:12:36,5,12,Morning
1542,18:25:33,18,25,Evening
1543,20:29:05,20,29,Evening
1544,13:41:46,13,41,Afternoon
1545,05:55:46,5,55,Morning
1546,07:47:04,7,47,Morning
1547,01:39:07,1,39,Morning
1548,20:52:33,20,52,Evening
1549,23:57:20,23,57,Evening
1550,18:43:48,18,43,Evening
1551,08:15:54,8,15,Morning
1552,16:10:41,16,10,Afternoon
1553,19:09:20,19,9,Evening
1554,03:43:38,3,43,Morning
1555,01:20:33,1,20,Morning
1556,20:57:10,20,57,Evening
1557,00:09:25,0,9,Morning
1558,11:09:40,11,9,Morning
1559,05:06:42,5,6,Morning
1560,21:04:11,21,4,Evening
1561,03:33:54,3,33,Morning
1562,18:50:50,18,50,Evening
1563,10:19:40,10,19,Morning
1564,01:04:43,1,4,Morning
1565,20:59:47,20,59,Evening
1566,03:14:55,3,14,Morning
1567,06:25:23,6,25,Morning
1568,16:14:41,16,14,Afternoon
1569,20:23:58,20,23,Evening
1570,04:52:53,4,52,Morning
1571,03:24:48,3,24,Morning
1572,13:02:58,13,2,Afternoon
1573,20:07:00,20,7,Evening
1574,21:08:15,21,8,Evening
1575,23:14:21,23,14,Evening
1576,15:13:16,15,13,Afternoon
1577,12:25:06,12,25,Afternoon
1578,01:07:03,1,7,Morning
1579,22:57:16,22,57,Evening
1580,10:12:15,10,12,Morning
1581,20:15:59,20,15,Evening
1582,10:53:38,10,53,Morning
1583,03:23:33,3,23,Morning
1584,07:54:20,7,54,Morning
1585,17:58:00,17,58,Afternoon
1586,08:36:57,8,36,Morning
1587,08:36:30,8,36,Morning
1588,08:19:51,8,19,Morning
1589,02:07:14,2,7,Morning
1590,21:14:12,21,14,Evening
1591,09:10:01,9,10,Morning
1592,00:23:11,0,23,Morning
1593,18:06:46,18,6,Evening
1594,11:43:35,11,43,Morning
1595,22:08:40,22,8,Evening
1596,07:31:54,7,31,Morning
1597,03:18:02,3,18,Morning
1598,04:47:53,4,47,Morning
1599,22:57:45,22,57,Evening
1600,18:01:32,18,1,Evening
1601,00:07:07,0,7,Morning
1602,18:24:27,18,24,Evening
1603,00:13:19,0,13,Morning
1604,15:27:39,15,27,Afternoon
1605,01:57:05,1,57,Morning
1606,04:01:21,4,1,Morning
1607,04:09:21,4,9,Morning
1608,06:02:47,6,2,Morning
1609,14:21:30,14,21,Afternoon
1610,21:53:18,21,53,Evening
1611,19:39:25,19,39,Evening
1612,06:36:12,6,36,Morning
1613,05:13:19,5,13,Morning
1614,06:32:35,6,32,Morning
1615,05:22:13,5,22,Morning
1616,01:11:01,1,11,Morning
1617,19:10:02,19,10,Evening
1618,12:55:53,12,55,Afternoon
1619,12:43:03,12,43,Afternoon
1620,00:18:35,0,18,Morning
1621,19:28:34,19,28,Evening
1622,18:55:26,18,55,Evening
1623,20:15:08,20,15,Evening
1624,19:11:49,19,11,Evening
1625,00:49:38,0,49,Morning
1626,02:37:02,2,37,Morning
1627,12:07:06,12,7,Afternoon
1628,15:36:14,15,36,Afternoon
1629,10:29:03,10,29,Morning
1630,19:34:21,19,34,Evening
1631,15:53:19,15,53,Afternoon
1632,08:10:30,8,10,Morning
1633,08:00:34,8,0,Morning
1634,15:29:57,15,29,Afternoon
1635,15:09:15,15,9,Afternoon
1636,23:42:30,23,42,Evening
1637,04:05:16,4,5,Morning
1638,16:44:21,16,44,Afternoon
1639,07:38:48,7,38,Morning
1640,00:33:15,0,33,Morning
1641,06:13:34,6,13,Morning
1642,03:50:44,3,50,Morning
1643,10:10:59,10,10,Morning
1644,04:18:42,4,18,Morning
1645,20:33:54,20,33,Evening
1646,11:45:22,11,45,Morning
1647,18:47:18,18,47,Evening
1648,02:22:04,2,22,Morning
1649,08:34:06,8,34,Morning
1650,20:27:23,20,27,Evening
1651,16:41:36,16,41,Afternoon
1652,23:16:44,23,16,Evening
1653,13:15:03,13,15,Afternoon
