Transaction_ID,Invoice_No,Transaction_Date,Transaction_Time,Time_Zone,Transaction_Type,Transaction_Status,Customer_ID,Customer_Type,Customer_Age,Customer_Gender,Loyalty_Points,Product_ID,Product_Name,Company_Name,Product_Category,Brand_Type,Unit_Type,Shelf_Life_Days,Barcode,Supplier_ID,Supplier_Region,Delivery_Status,Transport_Mode,Delivery_Cost,Opening_Stock,Stock_Received,Stock_Sold,Stock_Damaged,Reorder_Level,Cost_Price,Selling_Price,Discount_Percentage,Tax_Percentage,Quantity_Sold,Payment_Method,Payment_Status,Amount_Paid,Outstanding_Debt,Store_ID,Store_Location,Store_Size_SqFt,Daily_Footfall,Staff_On_Duty,Store_Rating,Peak_Hour_Flag,Credit_Allowed,Gross_Sales,Net_Sales
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,INV193563,2024-02-06,0 days 08:55:25,EST,Return,Pending,38544.0,Wholesale,26.0,Female,2412.0,8290.0,Toothpaste Gel,Colgate,Personal Care,International,Litre,97.0,375088074422,590.0,South,Delivered,Van,600.0,212.0,83.0,48.0,3.0,93.0,74.16,889.14,11.81,12.0,3.0,Card,Pending,3649.44,0.0,27.0,Village,500.0,1651.0,16.0,4.1,False,False,2667.42,2352.397698
76.0,INV174589,2024-12-30,0 days 04:50:59,IST,Sale,Completed,10013.0,Occasional,59.0,Male,4860.0,9228.0,Dishwash Liquid,Vim,Home Care,National,Kg,126.0,572459533978,727.0,East,Cancelled,Van,800.0,263.0,153.0,7.0,3.0,86.0,247.29,108.37,8.26,5.0,4.0,Cash,Pending,3973.41,5000.0,15.0,Village,3602.0,1955.0,5.0,3.0,False,False,433.48,397.674552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,INV845175,2023-06-11,0 days 13:04:45,GMT,Sale,Completed,18090.0,Occasional,45.0,Male,4495.0,8307.0,Laundry Detergent,Surf Excel,Home Care,International,Piece,631.0,959257189945,577.0,East,Cancelled,Bike,600.0,74.0,171.0,45.0,4.0,79.0,124.09,563.15,20.23,12.0,7.0,Cash,Pending,1059.31,0.0,10.0,Village,4619.0,789.0,20.0,4.2,True,False,3942.0499999999997,3144.5732849999995
79.0,INV909438,2023-07-21,0 days 05:12:48,EST,Sale,Completed,12169.0,Occasional,57.0,Male,5986.0,1633.0,Instant Coffee,Bru,Beverages,International,Piece,99.0,920594700597,674.0,North,Delayed,Bike,400.0,236.0,169.0,18.0,4.0,40.0,240.02,245.61,18.7,18.0,6.0,UPI,Paid,4948.34,0.0,22.0,Town,2298.0,543.0,4.0,2.8,True,False,1473.66,1198.08558
,,,,EST,,,,Regular,,,,,,Madhur,,Local,Kg,,,,,,,200.0,487.0,53.0,,,,,,28.28,,,,,,,,Village,2089.0,,,,True,False,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,INV368463,2024-04-06,0 days 16:58:02,GMT,Sale,Pending,42948.0,Regular,50.0,Female,234.0,9519.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,International,Litre,218.0,417317795594,702.0,North,Delivered,Bike,600.0,313.0,19.0,24.0,3.0,41.0,79.35,221.88,26.89,12.0,2.0,Cash,Paid,2246.67,5000.0,20.0,Village,2509.0,1812.0,20.0,4.9,False,True,443.76,324.432936
84.0,INV900216,2024-12-27,0 days 01:54:55,GMT,Return,Completed,35993.0,Wholesale,32.0,Male,34.0,8523.0,Instant Noodles Pack,Maggi,Packaged Food,National,Piece,205.0,409841938029,809.0,South,Delayed,Truck,600.0,441.0,179.0,27.0,3.0,49.0,241.76,71.22,9.1,5.0,1.0,Cash,Paid,2925.75,5000.0,18.0,Town,3007.0,235.0,20.0,2.9,False,False,71.22,64.73898
85.0,INV563518,2023-09-09,0 days 13:58:31,EST,Sale,Completed,46232.0,Wholesale,64.0,Male,4734.0,2030.0,Dishwash Liquid,Vim,Home Care,Local,Kg,338.0,294473233308,632.0,North,Delayed,Van,200.0,406.0,149.0,31.0,0.0,100.0,231.91,173.63,9.51,5.0,8.0,Cash,Paid,4999.8,0.0,22.0,Town,5515.0,385.0,9.0,3.1,True,False,1389.04,1256.942296
86.0,INV781880,2024-12-02,0 days 18:37:47,EST,Sale,Completed,21611.0,Wholesale,56.0,Male,338.0,3562.0,Refined Sugar,Madhur,Sweeteners,International,Piece,388.0,943643900137,702.0,South,Cancelled,Truck,400.0,304.0,77.0,6.0,1.0,90.0,215.66,238.86,28.25,5.0,9.0,Cash,Pending,3207.28,0.0,8.0,City,5350.0,586.0,22.0,2.8,False,True,2149.7400000000002,1542.4384500000003
87.0,INV247269,2023-10-23,0 days 19:43:37,GMT,Sale,Completed,42219.0,Regular,32.0,Female,4027.0,9919.0,Iodized Cooking Salt,Tata Salt,Essentials,National,Kg,243.0,619750174281,502.0,North,Delayed,Bike,800.0,278.0,47.0,27.0,0.0,86.0,174.71,674.04,11.71,12.0,2.0,UPI,Paid,1570.32,0.0,23.0,Town,3560.0,1056.0,12.0,2.8,False,True,1348.08,1190.219832
88.0,INV229988,2024-12-25,0 days 06:38:52,IST,Return,Completed,40860.0,Occasional,24.0,Male,3525.0,8059.0,Bath Soap Herbal,Pears,Personal Care,Local,Litre,529.0,940893158015,845.0,East,Delayed,Bike,200.0,436.0,192.0,15.0,1.0,65.0,396.11,487.42,28.23,18.0,4.0,Card,Paid,4177.19,3000.0,8.0,City,5318.0,321.0,20.0,4.0,True,True,1949.68,1399.2853360000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,INV611976,2023-12-04,0 days 15:14:07,GMT,Sale,Pending,24065.0,Regular,29.0,Female,5978.0,1685.0,Basmati Rice Premium,India Gate,Grains,International,Litre,164.0,600735137864,764.0,East,Delayed,Truck,200.0,445.0,146.0,7.0,3.0,113.0,301.04,692.22,26.17,5.0,9.0,UPI,Paid,4515.49,5000.0,5.0,Town,5006.0,1537.0,6.0,3.6,True,True,6229.9800000000005,4599.594234
91.0,INV141515,2023-02-22,0 days 23:44:28,EST,Sale,Cancelled,34324.0,Regular,67.0,Female,7426.0,4140.0,Sunflower Oil 1L,Fortune,Edible Oils,International,Kg,68.0,432206456028,710.0,East,Delivered,Truck,600.0,465.0,68.0,39.0,1.0,57.0,301.19,109.46,13.2,5.0,7.0,Card,Pending,1783.67,0.0,28.0,Village,2798.0,464.0,18.0,3.6,False,True,766.2199999999999,665.0789599999999
92.0,INV481128,2023-08-05,0 days 10:48:51,IST,Sale,Completed,11286.0,Regular,56.0,Female,7807.0,7080.0,Toothpaste Gel,Colgate,Personal Care,International,Piece,92.0,347580168632,708.0,West,Delayed,Van,200.0,145.0,17.0,32.0,0.0,79.0,66.47,161.33,17.53,5.0,7.0,Wallet,Paid,2364.14,1000.0,26.0,City,4021.0,1645.0,11.0,3.1,False,True,1129.3100000000002,931.3419570000001
93.0,INV400548,2023-07-07,0 days 15:30:23,IST,Sale,Pending,44958.0,Wholesale,24.0,Male,3124.0,3025.0,Potato Chips Salted,Lays,Snacks,International,Kg,468.0,320973245905,557.0,East,Delivered,Truck,400.0,454.0,22.0,20.0,2.0,84.0,80.59,788.98,14.7,18.0,7.0,Cash,Paid,2147.3,3000.0,15.0,Town,1414.0,1880.0,8.0,4.2,False,False,5522.860000000001,4710.999580000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,INV528902,2024-05-07,0 days 22:37:06,PST,Sale,Completed,15628.0,Wholesale,58.0,Male,2490.0,3379.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Litre,103.0,624675173238,833.0,North,Cancelled,Truck,400.0,174.0,192.0,47.0,3.0,67.0,157.28,278.75,7.83,5.0,4.0,Wallet,Paid,2296.08,1000.0,10.0,City,5300.0,1390.0,8.0,4.3,True,False,1115.0,1027.6955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,INV813644,2023-01-15,0 days 02:14:31,GMT,Return,Cancelled,29562.0,Regular,26.0,Female,4847.0,7883.0,Bath Soap Herbal,Pears,Personal Care,International,Piece,655.0,954772132446,890.0,North,Cancelled,Truck,800.0,413.0,197.0,14.0,2.0,92.0,206.32,397.09,29.45,5.0,6.0,Card,Paid,1908.61,5000.0,1.0,Village,1954.0,346.0,4.0,3.7,True,True,2382.54,1680.88197
99.0,INV235249,2023-03-06,0 days 14:50:13,GMT,Return,Cancelled,13389.0,Wholesale,68.0,Female,4344.0,2194.0,Iodized Cooking Salt,Tata Salt,Essentials,National,Kg,353.0,809676434220,640.0,South,Cancelled,Bike,400.0,90.0,122.0,18.0,2.0,72.0,304.96,764.4,26.03,12.0,4.0,Wallet,Paid,3041.76,3000.0,5.0,Village,1082.0,900.0,7.0,3.8,False,False,3057.6,2261.70672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,INV484546,2023-12-10,0 days 04:19:00,EST,Return,Pending,45608.0,Wholesale,69.0,Male,4302.0,6722.0,Basmati Rice Premium,India Gate,Grains,Local,Litre,90.0,709664231105,688.0,East,Delivered,Truck,400.0,362.0,128.0,33.0,4.0,57.0,92.82,577.25,28.11,12.0,9.0,Wallet,Paid,3269.08,0.0,28.0,Village,1955.0,960.0,22.0,3.8,True,True,5195.25,3734.865225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,INV985874,2024-10-09,0 days 23:43:55,IST,Sale,Pending,36627.0,Regular,33.0,Male,5334.0,3846.0,Toothpaste Gel,Colgate,Personal Care,International,Litre,270.0,262925187455,537.0,East,Cancelled,Bike,800.0,254.0,130.0,43.0,4.0,110.0,83.93,819.14,10.81,18.0,1.0,Card,Pending,4903.95,5000.0,6.0,City,4029.0,1755.0,7.0,4.7,True,False,819.14,730.590966
104.0,INV754974,2024-04-16,0 days 05:29:47,EST,Sale,Completed,16146.0,Regular,65.0,Male,7467.0,4084.0,Bath Soap Herbal,Pears,Personal Care,National,Piece,521.0,392529468339,733.0,West,Delayed,Van,400.0,239.0,100.0,30.0,3.0,109.0,382.07,801.06,15.0,12.0,7.0,UPI,Paid,728.98,1000.0,10.0,Village,2872.0,289.0,10.0,4.1,False,True,5607.42,4766.307
105.0,INV428881,2023-03-04,0 days 05:49:42,GMT,Sale,Cancelled,32945.0,Wholesale,44.0,Male,1599.0,8117.0,Instant Coffee,Bru,Beverages,Local,Kg,320.0,506824639500,664.0,East,Delayed,Van,200.0,378.0,177.0,18.0,0.0,35.0,285.28,784.89,2.22,5.0,3.0,UPI,Pending,2385.82,1000.0,7.0,City,2769.0,847.0,3.0,3.6,False,False,2354.67,2302.396326
106.0,INV491835,2023-05-19,0 days 06:16:46,GMT,Sale,Completed,34944.0,Wholesale,50.0,Female,4530.0,4817.0,Toothpaste Gel,Colgate,Personal Care,International,Litre,263.0,381414968435,569.0,East,Delayed,Bike,400.0,274.0,112.0,3.0,2.0,72.0,264.42,464.78,8.83,18.0,4.0,Wallet,Paid,1793.35,1000.0,21.0,City,1372.0,1503.0,20.0,4.7,False,True,1859.12,1694.9597039999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,INV533265,2024-01-27,0 days 13:02:16,PST,Return,Completed,39235.0,Wholesale,36.0,Female,4613.0,6502.0,Laundry Detergent,Surf Excel,Home Care,Local,Kg,344.0,442736076673,568.0,North,Delayed,Van,400.0,189.0,36.0,11.0,2.0,80.0,87.64,376.85,29.69,12.0,4.0,Wallet,Paid,2690.99,3000.0,17.0,Town,3998.0,747.0,4.0,3.9,False,True,1507.4,1059.8529400000002
110.0,INV630519,2024-11-05,0 days 02:23:13,PST,Return,Completed,41896.0,Occasional,53.0,Female,6880.0,3021.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Litre,94.0,545587407666,829.0,North,Cancelled,Truck,400.0,105.0,109.0,2.0,0.0,48.0,58.54,678.55,23.75,12.0,1.0,UPI,Pending,4844.85,5000.0,13.0,Town,3626.0,779.0,5.0,2.7,True,True,678.55,517.394375
111.0,INV571955,2024-02-23,0 days 04:49:18,IST,Return,Completed,49113.0,Occasional,36.0,Male,3908.0,7407.0,Instant Noodles Pack,Maggi,Packaged Food,National,Litre,396.0,168806662718,778.0,West,Delivered,Truck,200.0,235.0,127.0,31.0,2.0,118.0,294.11,627.67,6.69,5.0,6.0,UPI,Paid,1045.7,5000.0,5.0,Town,2970.0,1036.0,8.0,3.6,False,False,3766.0199999999995,3514.073262
112.0,INV375594,2023-10-16,0 days 22:49:03,PST,Sale,Completed,23322.0,Occasional,39.0,Female,4244.0,6512.0,Instant Coffee,Bru,Beverages,International,Litre,670.0,,884.0,North,Delivered,Van,400.0,200.0,87.0,35.0,4.0,95.0,54.4,767.19,22.47,12.0,5.0,Wallet,Paid,1321.17,5000.0,29.0,City,1223.0,1963.0,,3.7,False,False,3835.9500000000003,2974.012035
113.0,INV815711,2024-01-14,0 days 10:23:01,GMT,Return,Pending,17747.0,Wholesale,59.0,Female,2104.0,7588.0,Bath Soap Herbal,Pears,Personal Care,National,Litre,149.0,376092580969,768.0,East,Delayed,Truck,800.0,266.0,31.0,29.0,2.0,86.0,30.49,419.85,3.35,18.0,6.0,Wallet,Pending,3471.04,1000.0,2.0,Town,1493.0,1103.0,9.0,4.2,True,False,2519.1000000000004,2434.7101500000003
114.0,INV144748,2024-05-04,0 days 07:47:54,GMT,Return,Pending,42212.0,Regular,62.0,Female,2203.0,3914.0,Wheat Flour Select,Aashirvaad,Grains,International,Piece,48.0,369765650983,600.0,South,Delayed,Bike,200.0,210.0,106.0,29.0,1.0,72.0,67.74,827.76,18.7,5.0,9.0,UPI,Pending,3262.12,5000.0,17.0,Village,2221.0,314.0,12.0,4.7,False,False,7449.84,6056.71992
115.0,INV750760,2023-08-19,0 days 05:43:15,GMT,Return,Cancelled,45903.0,Regular,50.0,Male,3668.0,5904.0,Instant Noodles Pack,Maggi,Packaged Food,International,Litre,717.0,733995559177,582.0,West,Delivered,Truck,600.0,451.0,18.0,33.0,1.0,87.0,68.05,684.16,27.3,5.0,7.0,Cash,Paid,3791.24,5000.0,22.0,City,3107.0,1738.0,10.0,4.5,True,False,4789.12,3481.69024
116.0,INV775143,2023-02-10,0 days 12:16:34,GMT,Sale,Pending,12277.0,Regular,62.0,Female,4631.0,4996.0,Milk Chocolate Bar,Cadbury,Confectionery,International,Litre,462.0,787980519777,589.0,North,Cancelled,Truck,600.0,90.0,28.0,3.0,1.0,115.0,45.81,751.34,12.81,12.0,2.0,Wallet,Pending,2675.34,5000.0,6.0,Town,3149.0,231.0,7.0,2.9,False,False,1502.68,1310.186692
117.0,INV159830,2023-01-28,0 days 13:42:57,IST,Sale,Completed,11656.0,Regular,27.0,Female,2162.0,5555.0,Instant Coffee,Bru,Beverages,Local,Piece,230.0,102269150598,867.0,South,Cancelled,Truck,800.0,285.0,12.0,1.0,3.0,73.0,177.88,252.78,19.15,12.0,5.0,Cash,Pending,4777.13,3000.0,26.0,Town,976.0,1791.0,23.0,2.7,False,False,1263.9,1021.86315
118.0,INV877039,2023-05-15,0 days 07:27:33,PST,Sale,Pending,42403.0,Regular,64.0,Male,6747.0,6685.0,Toothpaste Gel,Colgate,Personal Care,International,Kg,96.0,456566338265,549.0,West,Cancelled,Truck,800.0,177.0,129.0,12.0,3.0,50.0,349.81,865.42,24.19,18.0,9.0,UPI,Pending,4224.93,0.0,22.0,Village,4359.0,1277.0,6.0,4.7,False,True,7788.78,5904.674118
119.0,INV928994,2023-07-20,0 days 20:28:39,PST,Sale,Pending,44531.0,Wholesale,49.0,Female,6474.0,4294.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,Local,Kg,699.0,859214896913,678.0,East,Delayed,Truck,200.0,445.0,64.0,48.0,0.0,60.0,304.59,697.77,28.96,18.0,9.0,Wallet,Paid,2804.03,0.0,2.0,City,3857.0,547.0,9.0,3.5,False,True,6279.93,4461.262272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0,INV833736,2023-02-17,0 days 14:01:33,IST,Sale,Pending,16910.0,Wholesale,56.0,Male,3605.0,9056.0,Potato Chips Salted,Lays,Snacks,International,Piece,145.0,724572968058,556.0,East,Cancelled,Van,200.0,367.0,92.0,46.0,4.0,79.0,47.57,373.25,12.01,18.0,7.0,Card,Pending,2536.9,3000.0,27.0,Village,3775.0,1796.0,20.0,3.3,True,True,2612.75,2298.958725
122.0,INV961127,2024-05-17,0 days 10:08:15,PST,Return,Completed,45385.0,Regular,63.0,Female,4461.0,2578.0,Bath Soap Herbal,Pears,Personal Care,National,Litre,354.0,101465856264,540.0,West,Delivered,Van,600.0,107.0,12.0,14.0,3.0,44.0,263.53,565.05,5.48,18.0,8.0,Wallet,Pending,227.62,1000.0,4.0,City,811.0,1885.0,18.0,4.6,False,True,4520.4,4272.68208
123.0,INV688041,2024-02-11,0 days 03:48:23,PST,Return,Pending,45522.0,Wholesale,25.0,Female,3565.0,5676.0,Potato Chips Salted,Lays,Snacks,National,Kg,35.0,312519359464,831.0,East,Delayed,Truck,400.0,53.0,23.0,44.0,4.0,43.0,165.18,135.55,20.23,18.0,2.0,Cash,Paid,2886.1,5000.0,11.0,City,514.0,1115.0,21.0,5.0,False,True,271.1,216.25647
124.0,INV108328,2024-07-27,0 days 14:44:40,EST,Return,Completed,35504.0,Wholesale,68.0,Female,3617.0,9399.0,Bath Soap Herbal,Pears,Personal Care,International,Kg,113.0,216768873047,735.0,West,Cancelled,Truck,200.0,318.0,196.0,47.0,3.0,49.0,393.4,717.09,7.02,12.0,3.0,Cash,Paid,3633.56,1000.0,17.0,Village,4318.0,1497.0,19.0,4.6,True,False,2151.27,2000.250846
125.0,INV262070,2024-12-28,0 days 08:33:35,GMT,Sale,Cancelled,18101.0,Wholesale,42.0,Male,5368.0,2295.0,Basmati Rice Premium,India Gate,Grains,International,Litre,75.0,438154023477,534.0,North,Cancelled,Truck,200.0,80.0,23.0,33.0,4.0,75.0,106.47,442.78,29.04,18.0,8.0,Card,Paid,2047.29,3000.0,9.0,Town,4436.0,1446.0,16.0,3.6,False,True,3542.24,2513.573504
126.0,INV994498,2023-04-09,0 days 08:12:45,PST,Sale,Pending,18067.0,Regular,35.0,Female,2933.0,9857.0,Tea Powder Strong,Tata Tea,Beverages,Local,Litre,71.0,940614782021,723.0,South,Delayed,Bike,800.0,327.0,56.0,7.0,3.0,115.0,110.47,696.94,23.41,5.0,1.0,Wallet,Pending,4234.02,3000.0,20.0,Village,5371.0,1883.0,4.0,4.9,False,False,696.94,533.7863460000001
127.0,INV210412,2024-11-14,0 days 17:35:21,GMT,Sale,Cancelled,38235.0,Regular,32.0,Male,3108.0,4862.0,Basmati Rice Premium,India Gate,Grains,International,Litre,218.0,376702618127,576.0,West,Cancelled,Truck,400.0,415.0,83.0,43.0,2.0,78.0,74.69,309.67,20.11,5.0,3.0,Cash,Paid,676.1,5000.0,4.0,Town,5978.0,994.0,18.0,4.7,False,False,929.01,742.1860889999999
128.0,INV404779,2024-12-26,0 days 16:14:13,EST,Sale,Completed,15208.0,Regular,43.0,Male,6440.0,1088.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Litre,60.0,983457708596,788.0,North,Delivered,Bike,400.0,150.0,190.0,37.0,3.0,72.0,253.54,787.25,23.88,5.0,2.0,Cash,Pending,2670.17,1000.0,1.0,Town,4447.0,995.0,8.0,3.5,True,True,1574.5,1198.5094
129.0,INV494077,2024-06-30,0 days 09:12:41,PST,Return,Completed,24928.0,Wholesale,58.0,Female,464.0,6880.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Piece,471.0,745413074505,680.0,East,Cancelled,Truck,200.0,297.0,143.0,30.0,4.0,94.0,218.77,602.79,9.2,12.0,4.0,Card,Paid,4239.35,1000.0,25.0,Town,2022.0,1471.0,9.0,4.5,False,False,2411.16,2189.33328
130.0,INV265890,2024-09-04,0 days 15:33:11,GMT,Sale,Cancelled,20425.0,Wholesale,61.0,Female,2034.0,4824.0,Milk Chocolate Bar,Cadbury,Confectionery,International,Piece,318.0,788051470363,503.0,South,Cancelled,Truck,800.0,472.0,139.0,18.0,3.0,79.0,133.22,428.22,0.77,5.0,4.0,Cash,Pending,193.68,3000.0,4.0,Town,4871.0,1033.0,24.0,3.2,False,False,1712.88,1699.690824
131.0,INV697828,2024-04-06,0 days 02:41:56,IST,Sale,Completed,38485.0,Occasional,38.0,Male,2894.0,4189.0,Instant Coffee,Bru,Beverages,International,Litre,337.0,836165785490,619.0,South,Cancelled,Van,400.0,235.0,167.0,37.0,4.0,106.0,254.77,408.85,11.09,5.0,3.0,Wallet,Pending,3349.06,1000.0,9.0,Village,3857.0,565.0,24.0,3.9,False,False,1226.5500000000002,1090.5256050000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0,INV176523,2023-08-06,0 days 00:02:12,GMT,Sale,Completed,16222.0,Occasional,51.0,Female,2920.0,1416.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Kg,670.0,517024530829,579.0,West,Cancelled,Truck,800.0,339.0,25.0,10.0,3.0,81.0,138.61,55.63,28.38,18.0,5.0,Wallet,Paid,2643.52,5000.0,5.0,City,4677.0,1320.0,20.0,3.9,True,True,278.15000000000003,199.21103000000002
135.0,INV333886,2024-05-17,0 days 14:26:30,GMT,Return,Completed,24480.0,Regular,54.0,Female,810.0,7915.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Kg,418.0,784926399593,777.0,West,Cancelled,Van,200.0,400.0,177.0,30.0,1.0,38.0,259.86,464.84,1.64,5.0,2.0,Wallet,Pending,2723.91,0.0,10.0,Town,3328.0,862.0,15.0,2.8,True,False,929.68,914.4332479999999
136.0,INV507081,2024-02-02,0 days 19:08:41,IST,Sale,Completed,45331.0,Regular,71.0,Female,5909.0,3617.0,Laundry Detergent,Surf Excel,Home Care,Local,Kg,435.0,457534054609,701.0,West,Cancelled,Van,400.0,183.0,149.0,14.0,3.0,87.0,365.3,864.86,0.6,12.0,6.0,Cash,Pending,4166.61,1000.0,12.0,City,3569.0,972.0,3.0,4.7,False,True,5189.16,5158.0250399999995
137.0,INV584734,2024-01-28,0 days 10:08:58,EST,Sale,Completed,45571.0,Wholesale,54.0,Female,5978.0,5531.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Litre,674.0,492285768505,572.0,North,Delivered,Truck,600.0,168.0,198.0,21.0,1.0,51.0,86.66,94.31,17.02,5.0,3.0,UPI,Pending,2267.12,5000.0,17.0,Village,2161.0,1962.0,6.0,3.1,False,False,282.93,234.775314
138.0,INV801655,2023-07-26,0 days 02:00:13,GMT,Return,Completed,48977.0,Occasional,31.0,Male,6629.0,3247.0,Potato Chips Salted,Lays,Snacks,International,Kg,549.0,935248233566,878.0,West,Delivered,Bike,400.0,395.0,13.0,23.0,0.0,47.0,37.85,895.94,8.59,5.0,6.0,Card,Pending,1488.58,5000.0,7.0,Town,2995.0,1289.0,18.0,3.5,True,True,5375.64,4913.872524
139.0,INV198045,2023-01-15,0 days 12:17:03,GMT,Sale,Cancelled,45061.0,Regular,21.0,Male,398.0,2898.0,Potato Chips Salted,Lays,Snacks,Local,Piece,99.0,685151357195,745.0,North,Delayed,Van,200.0,482.0,134.0,47.0,0.0,69.0,345.23,859.12,25.53,12.0,4.0,Wallet,Paid,2911.08,5000.0,20.0,Village,2874.0,340.0,19.0,3.7,True,True,3436.48,2559.146656
140.0,INV465887,2024-07-07,0 days 18:59:31,PST,Sale,Pending,28009.0,Regular,41.0,Male,7700.0,8817.0,Wheat Flour Select,Aashirvaad,Grains,International,Piece,551.0,642597946720,731.0,South,Cancelled,Truck,400.0,350.0,180.0,21.0,1.0,83.0,325.21,873.73,25.4,18.0,7.0,Wallet,Paid,2766.47,1000.0,3.0,Town,3229.0,1660.0,16.0,4.0,True,True,6116.110000000001,4562.618060000001
141.0,INV588508,2024-04-05,0 days 18:57:54,PST,Return,Completed,25789.0,Occasional,19.0,Male,1075.0,6919.0,Laundry Detergent,Surf Excel,Home Care,Local,Kg,131.0,573423841267,880.0,South,Cancelled,Truck,600.0,126.0,102.0,32.0,1.0,46.0,120.53,434.89,29.31,5.0,4.0,Cash,Pending,512.66,1000.0,4.0,Village,5932.0,1551.0,12.0,3.4,False,True,1739.56,1229.694964
142.0,INV591246,2024-11-21,0 days 01:08:54,IST,Return,Cancelled,43339.0,Occasional,18.0,Male,2819.0,5911.0,Bath Soap Herbal,Pears,Personal Care,Local,Piece,460.0,718292762214,708.0,North,Delivered,Bike,600.0,142.0,166.0,30.0,0.0,117.0,336.04,452.21,6.82,18.0,1.0,UPI,Pending,3291.11,0.0,22.0,City,3342.0,1225.0,12.0,4.9,True,True,452.21,421.36927799999995
143.0,INV773693,2024-07-28,0 days 11:00:01,IST,Return,Completed,39107.0,Occasional,19.0,Male,7598.0,2242.0,Instant Coffee,Bru,Beverages,International,Litre,365.0,855984816312,785.0,East,Delayed,Van,200.0,99.0,175.0,32.0,3.0,113.0,281.21,670.44,1.9,18.0,5.0,UPI,Paid,589.88,5000.0,28.0,Town,4209.0,367.0,10.0,4.3,False,True,3352.2000000000003,3288.5082
144.0,INV661109,2023-08-29,0 days 20:31:29,IST,Return,Pending,36287.0,Occasional,30.0,Female,7057.0,7320.0,Milk Chocolate Bar,Cadbury,Confectionery,National,Kg,341.0,211996719441,574.0,West,Cancelled,Bike,400.0,305.0,82.0,41.0,3.0,34.0,325.35,385.28,26.85,5.0,5.0,UPI,Pending,3953.52,5000.0,16.0,Village,2975.0,1921.0,11.0,4.1,False,False,1926.3999999999999,1409.1616
145.0,INV958038,2024-07-17,0 days 04:21:30,PST,Return,Completed,25014.0,Occasional,44.0,Female,1862.0,6585.0,Dishwash Liquid,Vim,Home Care,National,Litre,85.0,353991462687,682.0,South,Cancelled,Truck,800.0,203.0,137.0,41.0,4.0,31.0,367.97,84.56,20.45,12.0,7.0,Cash,Pending,599.93,0.0,3.0,Village,1651.0,272.0,10.0,4.1,True,True,591.9200000000001,470.87236000000007
146.0,INV587433,2023-04-06,0 days 00:31:49,GMT,Return,Cancelled,18574.0,Occasional,69.0,Male,3279.0,1889.0,Refined Sugar,Madhur,Sweeteners,Local,Piece,538.0,323526748585,770.0,West,Delayed,Van,600.0,88.0,132.0,12.0,3.0,43.0,169.56,469.52,27.14,5.0,1.0,Cash,Paid,1289.97,1000.0,25.0,City,4984.0,1095.0,9.0,4.5,True,False,469.52,342.0922719999999
147.0,INV214419,2024-04-29,0 days 22:13:52,PST,Return,Cancelled,48597.0,Occasional,34.0,Male,885.0,8330.0,Bath Soap Herbal,Pears,Personal Care,International,Kg,30.0,552977671751,826.0,West,Delayed,Truck,200.0,263.0,143.0,18.0,4.0,104.0,327.37,596.95,22.95,18.0,5.0,Cash,Paid,1531.99,0.0,3.0,Village,3587.0,999.0,9.0,3.0,True,True,2984.75,2299.749875
